umbrella_id	xtrop	human	mouse	rat	zebrafish	chicken	drosphila	worm
876374	100101772	8577	230157	63845	570409	420985		
876386	493227	3656	108960	362418		416118		
876398	100144659	54764	360216	100360606	334230	423953		
876398	100144659	54764	360216	100360606	777720	423953		
876409	594908	3664	54139	364081	393570	419863		
876425	548587	10272	83554	114031	557352	770427		
876435	548916	64065	64058	292949	494479			
876450	594939	2011	13728	60328	100005996	107049628		
876450	594939	2011	13728	60328	562231	107049628		
876464	733997	84667	84653	287423		419391		
876476	394593	3608	67781	310612	406517	425709		
876491	100496668	84700	74376	304551		416905		
876496	100127190	60436	228839	499929		428131		
876507	100496607	344760	56544					
876512	100494102	9771	217944	362799	100073343	100857462		
876512	100494102	9771	217944	362799	100331732	100857462		
876521	548415	10320	22778	305501	30177	395974		
876528	734014	390992	15207	79225	30289	419392		
876538	100489466	4776	73181	305897	561682			
876550	100496779	5582	18752	24681	100003514			
876577	100485983	200350						
876589	448361	196374	332131	315324				
876601	394450	2697	14609	24392	30236	395278		
876612	100101662	117154	93837	302333	192121	395576		
876619	548559	7089	21886	299636	564019			
876619	548559	7089	21886	299636	565013			
876634	733755	388585	15208	79225	359836	419390		
876634	733755	388585	15208	79225	359836	419391		
876634	733755	388585	15208	79225	359836	419392		
876662	100490832	51052	623503	63850	100536871	424018		
876668	100488265	1302	12815	294279	561679	419503		
876677	100498642					396346		
876680		1589			793249	429828		
876685	549551	3856	16691	25626	797433	426896		
876697	100487430	7048	21813		30739	396399		
876700	108648098	3606	16173	29197		395312		
876705	100492635	4091	17130	367100	116992	374096		
876727	548778	51631	192196	312251		417971		
876741	100494171	1748	13394	303469	30561	769348		
876741	100494171	1748	13394	303469	30581	769348		
876750	100497329	5452	18987	117058				
876755	780197	4772	18018	100361818	568315	420815		
876767	100151736	3189	432467	361838	678601	423686		
876780	100493496	23105	320027	303130	571664	395163		
876786	100101690	64771	224647		541415	419902		
876794	100494021	387496	68895	304268	550538	418932		
876802	100170172	339488	332937	313596	393794	419631		
876833	100497965	579	12020	682329	337865	373932		
876839	780153	8863	18628	78962	58107	419366		
876849	100101750	1745	13390	296500	30568	429283		
876858	733504	23189	107351	309429	561164	395475		
876858	733504	23189	107351	309429	777729	395475		
876868	100101751	3855	110310	300242				
876885	105946568	196374	332131	315324				
876928	431676	3856	16691	25626	797433	426896	246509	
876944	100170620	64582	238252	314213	557986	428921		
876947	780391	776	12289	29716	403310	395895		
876947	780391	776	12289	29716	403311	395895		
876954	100490736	27239	14788	362436		418288		
876959	100495342	4943	209815	302552	556338	101747947		
876965	101732707	55803	216991	56826	100331455	417409		
876968	780198	4359	17528	24564	114417	100859605		
876976	100491634	51083	14419	29141	100006361	423117	33839	
876979	595064	10067	24045	65169	492473	101749097		
876985	100488851	151647	320701	689043		771511		
876988	100170582	9229	224997	65040	569898	100859693		
876988	100170582	9229	224997	65040	571372	100859693		
876993	100495851	167838	378431	308622		395515		
876998	100495027	133060	21906	305427	322893	422844		
877003	100036683	65125	232341	116477	100318736	427925		
877003	100036683	65125	232341	116477	561159	427925		
877009	100145335	164312	320974	311443		427686		
877014	100170598	5345	18816	287527	560308	100857105		
877014	100170598	5345	18816	287527	563663	100857105		
877023	100127724	5368	18155	25516	100529086	422019		
877023	100127724	5368	18155	25516	394236	422019		
877026	100490889	84913	71093	500200	561606	771738		
877029	780304	150	11551	25083	266750	428980		
877036	100127607	245711	70891	192209	100005885	101748777		
877039	100379895	122830	70646	498489	100192212	423547		
877046	100327234	63893	217342	303689	100331775	417359		
877046	100327234	63893	217342	303689	101883975	417359		
877049		2709	14622	29586		428225		
877052	733934	7307	108121	687575	192328	395370		
877063	101734754	259236	20776	501061	555430	769596		
877066	100145171	79589	66889	315911	322325	422382		
877069	116411739	117532	192140	296153		428456		
877076	100493234	2066	13869	59323	100007677	395671		
877076	100493234	2066	13869	59323	569836	395671		
877083	100036628	200424	194388	680576	103283056	425829		
877087	100145483	9748	20874	54308		423878		
877090	100487611	347273	68016	313225	494036	420986		
877090	100487611	347273	68016	313225	552940	420986		
877097	548478	56180	70380	317312	406678	422238		
877110	100135212	91433	269955	308760	567613	770213		
877116		138805						
877119	100493984	220213	71198	498803	100537398	420502		
877126	100485413	168620	17341	25334	777671	427655		
877129	100498255	285600			798741	427110		
877132	100491438	390598	207667	315748	100170817	107054237		
877132	100491438	390598	207667	315748	567457	107054237		
877135	100145662	23113	78309	316228	100332758	421258		
877143	780062	222484	140887	360761	553331	101749023		
877143	780062	222484	140887	360761	553331	418928		
877143	780062	222484	140887	360761	564464	101749023		
877143	780062	222484	140887	360761	564464	418928		
877148	116407985	4923	18216	366274	569344	428149		
877151	780770	219402	76366	684274	325802	418930		
877156	100124748	3709	16439	81678	562585	418212		
877164	100488205	196513	319618	500305	568176	772197		
877172	100488634	347365	634882	100912775	565328	430871		
877172	100488634	347365	634882	317416	565328	430871		
877177	100145237	115948	77609	315465	555601		39345	
877182	100144724	27122	50781	171548	100038765	396023		
877182	100144724	27122	50781	171548	570418	396023		
877188	549279	10233	16977	312707	450033	418291		
877196	100489701	346673	20899	500079		417938		
877201	100127721	388364	66601	363654	559127	101751326		
877204	100135100	54812	216549	305544		421277		
877210	100494184	80320	83395	363672	402928	107055291		
877213	733536	283951	214489	497874	101882877	112533442		
877219	100496571	22843	320472	360593	553417	417627		
877224	100489676	84859	70144	303883	100126105	424922		
877229	100379668	55636	320790	312974	569471	421140		
877243	100488261	22868	75619	301463	564382	424096		
877250	733948	55922	77286	100910054	797627	422370		
877263	447959	25917	14911	500288	561938	416116		
877271	100485494	80007						
877278	100124885	54931	52575	304012	492460	418397		
877287	100379990	259266	12316	289054	554173	424354		
877295	100490713	9639	234094	306618	334278	421900		
877302	100494170	23052	71946	363015		428090		
877307	100127845	79629	77090	290628		101747487		
877310	100493536	286827	66949	365813	100006971	425013		
877315	100486592	192134	272411	292325		100859103		
877320	100145529	5319	18778	29526	571738	416980		
877323	100488245	84277	66114	368190	100333185	770202		
877326	100127644	2036	13821	59317		419117		
877333	100144660	360023	226470	289052	573743	424353		
919558	548910	10910	67955	290408	492489	418827		
919589	448166	7555	12785	64530	326846	395731	37646	
919589	448166	7555	12785	64530	335839	395731	37646	
919618	100216169	6502	27401	294790	563708	427437	40548	
919630	549273	6500	21402	287280	393716	416319		
919654	100489309	196374	332131	315324				
919693	100489366	8705	54218	171079	101886595			
919702	549746	6193	20103	25538	192297	107049503		
919737	493505	2302	15223	116557	767737	770009		
919748	100101735	916	12501	315609	792693	396062		
919757	549197	1054	12611	25301	140816	395800		
919772	100101664	10527	233726	308939	321739	423046	44747	
919788	493553	167826	94222	293012	324857	428612		
919796	448111	57822	230824	298555	794613	419695		
919811	100145304	149420	230809	313609	569665	419604		
919826	100101665	1500	12388	311163	556726	428852		
919840	100170181				30333	427781		
919852	548481	6387	20315	24772	352944	395180		
919852	548481	6387	20315	24772	799354	395180		
919871	100495950	27152	380614	108348166	100007575	422494		
919878	780378	65010	171429	301010	558704	416012		
919878	780378	65010	171429	301010	559448	416012		
919889	100496534	3110	15285	682076	405399	395768		
919901	100491498	473	68703	116665	569081	419435		
919901	100491498	473	68703	116665	799473	419435		
919915	100491751	56033	12022	364680	553644	374017		
919921	100101752	22828	106583	245926	326092	421647		
919934	780311	55225	242570	362551	797613	424694		
919946	100170156	55131	68272	312182	393291			
919956	100495786	1952	53883	83465	560426	430126		
919964	100490404	1674	13346	64362	30148	395906		
919968	101730693	728361	381867	365226		416720		
919973	100101666	221711	637277	364688	100149910	771534		
919984	100101667	63915	17828	306868	324781	420866		
919992	394781	22820	54161	297428	30187	416014		
920012	100144725	57728	213081	305349	556414	430829		
920021			435916					
920025	493215	6432	225027	362687	402972	426265		
920025	493215	6432	225027	362687	572211	426265		
920040	100497942	4010	16917	114501	554360	396312		
920045	100144726	10492	56403	363113	326663	421831		
920058	100135005	80115	207495	685357	394210	418029		
920058	100135005	80115	207495	685357	564798	418029		
920067	100101753	4744	380684	24587		417020		
920075	779900	26147	74016	296653	560078	772213		
920105	100036734	25981	110084	171339	100317899	415943		
920112	100216142	3234	15437	100912936		396301		
920129	100489158	196374	332131	315324				
920143	448058	2016	13796	500235	378964	768977		
920151	100036738	7173	22018	54314	100189608	776120		
920158	100487460	284266	620235	498888		770432		
920161	100491835	55183	51869	295602	567001	424316	246445	
920171	100495021	147372	320924	361341	555629	770043		
920182	100488202	220001	71768	309209		101748485		
920189	100490147	6311	20239	288663	569210	416877		
920200	100492016	340260	22255	29375	798510	416458		
920205	595037	57466	224432	245924		418492		
920212	100494711	85417	209091	317389	767751	396167		
920227	779470	4745	338352	81733		770845		
920235	100233219	8074	64654	170583	494456	428104		
920241	100216053	89	11474	171009	323320	107056462	44964	
920241	100216053	89	11474	171009	58037	107056462	44964	
920254	100496435	79798	233912	361653	569910	112533167		
920262	733541	114609	117149	680127	403148	419715		
920278	100489070	2195	14107	83720	406172	395168		
920278	100489070	2195	14107	83720	565591	395168		
920287	100495820	7431	22352	81818	140599	420519		
920292	100493082		435916					
920295			243628					
920304	493208	4152	17190	291439	334386			
920304	493208	4152	17190	291439	797143			
920328	548585	7732	22671	24916				
920346	116411524	2636	231044	246149	142985	395377		
920361	394844	1717	13360	64191	378446	422982		
920407	549296	6780	20853	84496	334440	419213		
920446	780118	8398	53357	360426	406370	418028		
920474	780222	3320	15519	299331		423463		
920486	493500	152877	74504	305461		378905		
920535	549123	54509	23912	690130	573655	416848		
920551	100101773	5128	237459	314743	798487	417920		
920563	100101740	80851	79566	690898	406439			
920563	100101740	80851	79566	690898	558670			
920576	548771	55599	67225	691538	565672	424458		
920587	100127675	79705	233328	308703	100332050	415520		
920597	448102	84932	76338	305853		100858328		
920629	779997	79927	72690	500563		419603		
920643	677733	80199	70300	308577	797090	101748520		
920655	100144661		207175	688611	795310			
920671	100497507	5455	18993	192109	30321	107051987		
920671	100497507	5455	18993	192109	30386	107051987		
920683	779663	79672	238024	303755	559954	417336		
920709	100497354	22908	83493	116482	558940	420700		
920709	100497354	22908	83493	116482	791142	420700		
920721	733973	4000	16905	60374	195815	415464		
920732	100492718	3643	16337	24954	245699	420133		
920732	100492718	3643	16337	24954	245700	420133		
920746	100494177	339302	225644	361342	768157	769026		
920746	100494177	339302	225644	361342	797490	769026		
920751	100486480	6473			664748	418669		
920755	100144662	22821	19414	29372	100318936	418736		
920764	100493341	3708	16438	25262	100149388	395412		
920764	100493341	3708	16438	25262	567611	395412		
920776	549175	54887	224648	309637	567346	419900		
920784	733929	388743	170725	170808	337730	428561	39165	
920806	100495095	25809	319953	362969	393994	418225		
920824	734031				100006128			
920824	734031				58069			
920838	496706	25949	68592	170933	445043	419593		
920854	549115	4221	17283	29417	30130	107051302		
920882	549201	901	12452	29157	266794	422512		
920935	100486450	84132	76800	288482	327528	416431		
920943	100488058	4294	269881	308463	560932	428586		
920955	100492761	57478	76179	308959	564487	416580		
920964	100490033	9736	17847	360990	562779	421193		
921336	394996	64840	53627	317368	333999	107050792		
921355	100135729	4482	110265	29447	793910	422027	39675	
921363	100493715	24147	14221	366140	100001423	100858635		
921378	101734513	83700	83964	315509	569217	419736		
921378	101734513	83700	83964	315509	797651	419736		
921386	101731191	29126	60533	499342		427224		
921391	100485389	79005	69269	310662	321696	425744		
921401	779547	5858	11287	252922	324982			
921408	100494496	4037	435965	89787	100170796	415773		
921414	550016	11051	68219	291877	394092	100858636		
921427	548560	51107	226548	365872		769986		
921442	594974	5157	68797	290771	393284	769077		
921455	100151710	26470	233878	308988	557847			
921466	100036718	4059	57278	78958	767689			
921478	100101691	1163	54124	499655	445199	100134845		
921488	100491367	374462	237523	360417	555426	772163		
921493	100491091	176	11595	58968	497505	395798		
921493	100491091	176	11595	58968	559593	395798		
921498	100495254	283149	80288	300673	449532	419785		
921509	496766	6330	399548	315611	566069	419774		
921509	496766	6330	399548	315611	567239	419774		
921524	100101736	891	268697	25203	58025	415400		
921536	100101669	80381	102657	315716	791140	415315		
921546	100493762	9988	23857	114485	436938	418646		
921553	100488944	11219	24102	309275				
921560	100151737	7869	20347	363142	567064	426234		
921597	100491726	275	434437	306586	450000	395566	41841	
921609	116410456	386724	320844	316003	100000131	112533340		
